docidx	x	y	z
269	-30	-2	65
269	-38	-46	58
269	-30	-8	52
269	24	0	9
269	34	-3	58
269	-36	-50	58
269	-30	-10	48
269	-24	-64	58
269	22	-64	59
269	-23	-64	58
270	56	-24	0
270	-64	-56	8
271	-34	-59	-14
271	-8	-48	56
271	10	-78	3
271	-29	-81	17
273	1	0	0
273	-1	0	-1
273	-1	0	0
273	0	0	1
273	-1	0	1
273	0	0	-1
273	1	0	0
273	-1	1	0
273	0	-1	0
273	1	1	1
273	0	1	0
273	-1	-1	0
274	-12	39	40
275	5	34	26
275	47	-27	5
275	-16	-85	-9
275	-22	-57	46
275	-8	-49	27
275	10	-46	26
275	-14	-71	52
275	-11	56	19
275	-17	-94	7
276	-32	-8	60
276	-38	-58	56
276	-6	-16	74
276	28	-60	-32
276	-32	-62	58
276	-6	-2	52
276	-28	2	2
276	42	40	26
277	-26	-34	6
277	-36	6	0
278	62	-8	-12
278	10	52	18
278	-30	-4	-24
279	6	32	16
279	-42	2	36
279	26	-64	56
279	28	-86	18
280	-7	-75	-9
280	-29	-74	22
280	4	-8	51
280	48	2	31
280	36	-13	60
280	49	4	35
280	24	-50	-15
280	-7	-88	-5
280	-28	-58	-18
280	-38	-49	56
280	-34	-45	44
280	-30	-51	-18
280	29	-67	53
280	21	-90	11
280	-26	-75	47
280	-36	-17	55
280	-26	-75	46
280	-38	-20	55
280	32	-16	60
280	24	-90	11
280	5	-73	-9
280	-17	-71	-13
280	-26	-91	9
281	-38	-16	16
282	22	-80	-2
282	8	-6	-6
283	-7	-59	51
283	7	18	43
284	26	-64	50
284	-50	-80	12
284	52	-22	22
284	4	10	46
285	37	-19	14
285	33	-15	14
285	38	-13	-5
286	-42	-12	16
286	48	-16	16
286	-46	-14	16
286	50	-24	23
286	57	-32	25
286	50	-27	19
286	58	-24	32
286	58	-24	27
286	43	-24	25
286	52	-22	20
286	-58	-12	16
286	-49	-17	17
286	48	-24	22
286	62	-20	19
286	48	-12	16
286	57	-20	18
286	-51	-24	20
286	48	-20	22
286	-52	-16	16
287	18	-48	16
287	34	-68	-38
288	-36	-62	-22
288	4	-32	-42
288	40	-32	36
289	49	-6	41
289	32	-7	53
289	12	-65	56
289	8	-66	58
289	42	-72	21
289	21	-58	60
289	-54	-60	-6
289	6	26	48
289	29	-3	67
289	0	-46	10
290	26	-99	-3
290	11	24	24
290	20	18	18
291	21	-8	-17
291	20	-5	-15
291	20	-5	-14
291	20	-6	-17
291	-20	-5	-16
291	20	-6	-12
291	-21	-4	-15
291	21	-6	-13
291	20	-5	-17
291	20	-6	-17
292	-55	-2	45
293	41	31	8
293	-41	30	8
293	-46	-52	-10
293	-39	34	9
293	-10	15	24
294	6	39	48
294	21	36	15
294	-9	18	-9
294	18	0	-15
294	0	24	30
294	12	-18	-12
294	-18	3	42
295	-21	-30	48
295	-30	-54	-9
295	18	-84	15
295	-18	-66	60
295	-18	-63	60
295	-45	-60	0
295	54	-48	24
295	24	-60	21
295	21	-78	48
295	45	-15	15
296	27	-80	21
297	-56	-32	12
297	-56	-14	4
297	-48	-32	8
297	-48	-32	8
297	-46	-40	24
297	-66	-16	8
298	-34	-40	-18
299	24	-92	-4
299	12	-60	60
299	-20	-60	60
299	-48	32	20
299	8	-68	48
299	-16	-84	36
299	56	-52	0
300	-50	22	26
300	6	-62	42
300	6	26	28
301	3	8	-10
301	-1	27	-5
301	1	8	-4
301	1	11	1
301	3	13	-4
302	2	2	3
303	-42	5	30
303	-41	5	32
304	6	42	-3
304	-27	39	-12
304	-48	42	15
306	-4	18	40
307	38	-72	36
307	-30	32	24
308	-21	63	3
308	2	51	16
308	-10	9	53
309	54	-23	32
310	15	-71	53
311	43	-3	42
311	37	17	2
311	35	-81	8
312	24	0	-24
312	-6	54	12
312	-42	9	-6
313	-40	42	14
313	4	-74	40
313	60	-22	-14
313	-10	-70	60
313	12	-58	62
315	30	-44	-18
316	27	21	30
317	-50	2	-2
318	50	-70	-2
318	22	-74	-10
318	-34	-76	-16
318	-28	-64	58
318	-22	-76	-8
318	20	-92	20
319	47	13	14
319	-1	31	-10
319	-52	-11	-10
319	47	-46	-11
319	5	19	42
320	-52	13	10
320	-26	-4	7
320	48	22	25
320	-53	-4	-5
321	10	37	43
321	14	-62	32
321	-46	-5	50
321	14	-60	26
321	-47	-20	10
321	-27	61	5
321	-9	-68	4
322	15	-99	-9
322	18	-96	-12
322	15	-57	-21
322	-42	3	42
322	3	27	39
322	27	-69	54
322	36	-81	21
322	33	-69	54
322	-45	15	27
322	-3	15	45
322	-30	-21	63
322	39	-48	39
322	36	-6	-30
322	-39	-51	60
322	24	-69	-9
322	-9	-21	9
322	-30	21	-3
322	48	6	30
322	-18	-81	51
322	6	-51	3
322	30	51	15
322	33	0	60
322	48	24	0
322	-3	9	57
322	-12	-66	48
322	-30	21	0
322	-9	-66	-3
322	-48	0	36
322	57	6	33
323	16	9	6
323	43	20	10
323	26	-76	23
323	49	-45	31
323	-36	-38	40
323	-13	0	10
324	7	-61	42
324	-21	-9	38
324	32	0	11
325	-35	-34	28
325	10	-73	-21
325	41	-40	24
325	-45	-10	31
325	-43	-30	33
325	-27	-40	50
325	-52	1	33
325	38	-9	38
325	31	-27	51
325	-36	-34	42
325	-20	-50	50
325	-36	-9	50
325	39	-7	40
325	1	-38	-7
325	45	-20	14
325	36	-50	52
325	17	-60	-26
325	45	-30	39
325	40	-36	49
325	-40	-40	55
325	31	24	1
325	40	-15	43
325	32	-31	30
328	28	-56	52
328	-8	-84	8
328	56	-52	44
328	-16	-84	-12
329	-50	-32	14
329	26	59	22
329	15	-66	-13
330	-40	-73	7
330	42	-85	19
332	36	-8	60
332	-16	-80	36
333	48	8	22
333	-50	44	-6
333	22	4	40
333	2	30	56
333	14	24	-8
333	-30	10	48
333	-20	-2	60
334	-2	60	36
334	58	-4	42
334	50	28	-4
334	66	-50	12
335	-51	21	27
335	-21	-93	3
335	-45	-33	-6
335	-12	0	15
335	-45	36	-15
335	42	-27	12
335	63	-15	-6
335	-6	36	36
335	21	-87	-3
335	51	33	18
335	12	-81	12
335	-3	36	36
335	15	-72	15
336	-9	-81	9
337	-40	-24	58
337	-18	0	64
337	-28	-10	60
337	15	0	62
338	3	3	49
338	27	-9	59
338	-50	-62	-5
338	-44	20	23
338	20	-7	62
338	-22	-66	46
338	32	-49	43
339	10	-96	4
339	-24	-58	42
339	-40	-88	0
339	-38	24	48
339	-32	-52	-20
339	-54	-54	4
339	62	16	14
339	56	-16	12
340	16	-72	48
340	-1	-72	49
340	2	-77	7
340	29	-70	41
340	36	39	27
341	-51	1	6
341	-47	-9	40
341	-49	17	5
341	-52	-39	-4
343	-56	24	16
343	56	8	-28
343	-12	58	8
343	-8	-98	8
343	-22	34	48
343	-30	-80	-12
343	18	-98	10
343	-6	-28	-20
343	-4	18	62
343	54	0	-28
343	-48	12	46
343	-8	-98	8
344	64	-32	22
345	-4	-46	-6
345	-4	-48	36
345	2	62	20
345	-4	-44	24
346	10	54	30
347	5	3	62
347	5	1	65
348	-57	9	-3
348	-60	-24	15
348	45	48	0
348	27	54	-12
348	-48	48	0
349	32	40	28
350	-20	-12	16
350	-20	44	0
350	-20	-12	16
350	-20	44	0
350	-20	-12	16
350	-8	16	-16
350	-16	16	-8
350	-24	4	-16
350	24	4	8
350	-20	44	0
350	28	-16	0
350	24	40	12
350	-8	16	-16
350	28	-16	0
350	24	4	8
351	-27	-39	60
351	-3	36	-12
351	3	18	0
351	-39	-30	60
352	-12	-80	12
352	44	-16	20
352	44	-10	20
353	-40	26	0
353	10	-4	12
354	-20	-6	-14
355	20	25	20
355	14	-3	20
355	-29	-64	-18
357	-26	-76	28
357	28	-75	22
358	-51	-15	15
358	30	-75	42
358	-6	-84	3
359	30	-24	-8
359	26	-28	-6
359	26	-48	0
360	44	-1	38
360	8	-79	-12
360	8	-67	44
360	-34	14	9
360	55	-55	9
360	5	11	44
360	-52	2	27
360	56	-28	35
360	34	-4	44
360	31	-55	44
360	32	14	12
360	35	14	15
361	-28	-22	6
361	-26	-20	12
361	34	-50	38
361	-34	-24	44
361	-38	-52	32
363	26	1	2
363	-5	16	3
363	34	1	53
363	32	-3	2
363	50	-16	23
366	27	-5	11
366	48	18	7
366	3	-30	-16
366	33	-58	58
366	0	-60	-25
366	33	-73	-6
366	3	20	40
367	-10	-66	54
367	-28	-70	-28
367	50	4	48
367	-4	32	20
367	-46	18	-8
367	4	30	24
367	26	4	62
367	4	12	56
367	6	-78	34
367	-46	20	6
368	-35	-51	-13
369	44	12	36
369	-26	-84	36
369	54	12	-16
369	2	-66	46
370	42	-16	60
372	5	-52	37
372	40	-4	44
372	10	3	8
372	54	-38	14
373	27	20	3
373	-46	-20	6
373	-33	43	10
373	52	-31	15
373	-34	26	5
373	-5	-19	30
373	-13	17	6
373	-45	-20	6
374	54	-54	-42
374	30	-58	-30
374	-20	-62	-48
374	-10	-86	-24
374	12	-86	-28
374	-40	-52	-48
374	42	-56	-50
374	12	-86	-28
374	-12	-72	-22
374	-10	-86	-24
374	40	-58	-36
374	30	-68	-24
374	-44	-62	-54
374	-8	-12	-18
374	54	-54	-42
374	-22	-64	-54
374	2	-76	-18
374	-44	-62	-54
374	-22	-70	-56
374	-34	-76	-54
374	-20	-76	-48
374	26	-68	-30
374	-42	-80	-26
374	-22	-70	-56
374	14	-74	-34
374	-22	-78	-40
374	36	-44	-52
374	-34	-56	-54
374	-22	-78	-40
374	-22	-78	-40
374	-34	-58	-58
375	46	-49	12
377	-15	-65	42
377	51	16	-6
377	24	-65	32
377	-11	-65	42
377	17	-62	46
377	-40	-19	45
377	5	-3	49
377	-8	4	7
377	5	8	39
377	8	16	36
377	-45	-11	38
377	-22	-65	26
378	33	-47	-18
378	-5	-5	58
379	-40	38	24
379	-10	12	-4
379	-50	26	26
379	32	26	-18
379	-2	-82	-14
380	-11	-69	-3
380	-26	16	-10
380	-48	-63	10
380	-39	23	0
380	-12	-86	20
380	41	-70	2
380	-43	4	39
381	60	-36	22
381	-26	-48	44
381	-40	-6	24
381	-48	-70	8
381	54	-32	26
382	-37	28	30
382	38	-37	36
382	-38	-43	39
383	-18	51	36
383	-12	6	12
383	-6	-9	6
383	-12	-3	12
384	-46	12	13
384	35	31	25
385	-31	-65	52
385	35	-77	22
385	-41	9	26
385	1	-69	42
385	51	-31	42
386	34	-2	56
386	6	6	58
386	34	-2	54
386	46	-54	-30
386	36	-58	52
386	8	-71	-2
386	-26	-54	66
386	-44	-68	-28
386	-38	-58	-12
386	20	-54	-48
386	46	-54	-30
386	-38	-16	54
386	-34	-46	46
386	-40	-68	-28
386	-40	-62	-20
386	2	-75	8
386	22	-50	-48
386	34	-52	-52
386	42	-42	-26
386	-60	8	28
386	-8	12	62
386	-46	-32	52
386	-32	-4	62
386	-32	-48	50
386	40	-42	-26
386	-44	-68	-28
387	-44	34	-16
387	-32	-64	42
387	-22	8	56
387	12	46	4
387	22	66	0
387	62	-14	-12
387	-32	-56	60
387	-20	30	42
387	-26	-34	-14
388	29	-49	46
388	1	1	65
388	2	5	2
388	18	-49	-24
388	4	-75	-18
390	56	24	28
390	19	-24	-16
390	56	24	22
390	44	-64	-31
390	56	-64	34
391	24	-8	-28
391	44	-72	8
392	-63	-36	3
392	-45	-66	24
392	21	-45	3
392	-57	-33	6
392	-54	24	6
392	-6	-81	24
392	-39	27	3
392	-12	-48	-6
392	15	-42	3
392	-45	-24	3
392	-36	24	9
392	-9	-60	3
392	-57	6	39
392	-36	33	36
392	15	-57	0
392	9	-60	6
392	39	-45	54
392	-18	-57	-3
392	-57	15	3
392	-12	-78	15
392	-48	12	21
392	-48	18	30
392	-54	-6	45
392	-54	24	6
392	48	0	39
392	-42	-36	36
392	24	-39	3
392	6	-57	-3
392	-33	60	12
392	15	-57	0
392	-3	15	66
392	-42	21	18
392	33	-45	45
392	24	-54	3
392	-6	-69	12
392	-63	-45	21
392	-12	-66	15
392	-51	9	36
392	3	-60	6
392	-6	-81	6
392	-63	-36	6
392	42	30	30
392	-36	42	21
392	42	27	9
392	15	-60	6
392	-48	21	30
392	3	30	51
392	3	-60	6
392	6	18	48
392	-33	-51	48
392	-42	36	18
392	-45	33	36
392	-6	-69	12
392	-9	-66	15
392	-54	3	30
392	45	21	42
392	-42	21	36
392	21	-42	3
392	-33	-48	48
392	-3	3	63
392	-42	-36	15
392	-9	-66	0
392	-51	27	27
392	-3	15	60
392	12	-75	12
392	-6	21	48
392	-18	-45	3
392	48	0	39
392	-6	18	45
392	42	-39	36
392	-45	9	30
392	9	-60	9
392	-21	-54	3
392	-45	30	30
392	-45	6	36
392	-42	21	33
392	-45	33	36
392	-42	-36	15
392	-51	21	42
392	-54	21	3
393	-22	1	6
393	51	-28	10
393	-22	7	1
393	23	3	7
393	-46	-29	14
394	-50	-44	-14
396	-39	-17	17
397	-4	12	56
397	52	-56	-4
397	20	-16	68
397	40	-48	48
397	-36	-56	52
397	28	-84	-8
397	20	-16	68
397	-28	-16	60
398	-42	4	30
398	32	17	2
398	-14	-4	17
398	-20	-13	-11
398	37	19	18
398	46	11	9
399	34	-59	-30
399	27	6	53
399	-60	-42	6
399	29	-61	46
399	42	12	52
400	-18	-84	-18
400	30	-24	-8
400	36	-22	48
400	6	28	34
400	-20	-68	36
400	-30	-12	48
401	-30	-27	69
401	-48	8	36
401	12	36	0
401	-60	-6	-3
401	-15	-99	21
401	-45	-1	33
402	25	-8	49
402	40	11	28
402	-41	2	29
402	-44	26	24
402	-41	-47	35
402	40	29	24
402	1	19	37
402	13	-63	12
402	46	15	28
402	34	29	24
402	-5	1	50
402	28	11	45
402	28	-44	-12
402	-56	5	17
404	-23	-5	54
404	-49	-23	38
404	29	-17	10
404	25	1	4
405	32	20	8
405	26	-58	20
405	-28	-78	40
405	42	-76	34
405	28	-60	26
405	-18	-64	22
405	-48	20	24
405	36	4	52
406	41	-8	3
406	-42	-7	9
406	-4	-66	32
406	61	-24	34
407	-33	42	-15
407	-30	-78	36
407	57	9	-9
408	32	-24	64
409	-8	10	51
409	45	-2	50
409	-11	6	45
409	-45	-41	47
409	23	-95	5
409	44	4	49
409	4	-11	1
409	23	-95	5
409	-27	-57	37
409	-5	10	49
409	-8	10	51
409	-45	-35	47
410	-46	28	29
410	-10	26	22
410	20	56	6
410	-32	-77	-24
410	-41	42	26
410	-41	2	11
410	5	-13	55
410	10	-8	8
410	7	43	40
410	-42	-56	-32
410	4	35	-10
410	-42	-56	-32
410	19	-8	-16
411	-39	39	26
411	-6	-52	58
411	48	26	-14
411	12	-67	56
411	-42	-36	46
411	-30	-62	34
411	-42	17	41
411	-9	62	16
411	-33	46	-17
411	39	-42	33
411	21	64	5
411	42	-48	-18
411	42	-68	-12
412	48	-16	7
412	36	-26	10
413	-34	10	-21
413	-10	-7	7
413	-17	-28	21
413	-48	-38	17
413	7	28	28
413	0	-31	-10
413	3	10	62
413	58	-55	-24
414	-58	-33	39
414	-10	-78	-33
414	55	-33	36
414	-55	-36	30
414	10	-69	30
414	31	-48	51
415	26	-8	60
415	-11	-19	20
415	-22	-49	60
415	0	13	45
415	-15	-7	14
415	-26	48	11
415	-36	-41	47
415	-41	8	30
415	-34	-49	55
415	34	-45	35
415	-34	-72	22
415	30	2	46
415	19	-7	19
415	-26	-79	18
415	-26	26	8
415	-30	26	10
415	26	3	51
415	-11	-4	25
415	38	-56	50
416	-11	-4	40
416	-53	-8	30
416	-23	-45	0
416	-30	-86	-20
416	30	-90	-10
416	-56	-53	15
416	-53	-4	35
416	34	-19	60
416	-23	-56	-10
416	-53	19	15
416	-60	-4	40
416	45	26	10
416	15	0	15
416	-53	-4	35
416	41	11	25
416	23	-79	50
416	-49	30	30
416	8	-79	10
416	29	23	-5
416	-8	-67	5
416	-53	-8	30
416	53	4	35
416	-15	15	30
416	-56	-49	50
416	41	11	25
416	34	19	0
416	-53	-4	30
416	-38	19	-15
416	41	-79	-15
416	-34	15	5
416	-49	0	5
416	-11	-53	25
416	-11	11	45
416	30	-64	-15
416	-41	-90	0
416	26	-75	25
416	45	26	10
416	49	-75	5
416	-41	0	15
416	45	-8	35
416	-53	-45	50
416	-53	-4	30
416	49	4	30
417	-23	-81	-12
417	8	-14	8
417	45	37	2
417	-11	-18	8
417	38	-81	-5
417	45	-68	27
417	49	0	7
417	-45	43	-6
417	45	18	-8
417	-30	-19	64
417	-49	30	16
417	52	-32	23
418	25	59	-13
418	-52	-60	1
418	60	-53	-13
419	0	1	3
419	8	7	7
419	4	4	2
419	3	6	6
419	4	3	1
419	2	2	1
419	2	5	2
419	3	5	3
419	2	2	5
419	3	2	4
419	2	3	3
419	3	3	1
419	3	3	1
419	7	7	3
419	1	5	2
419	2	3	2
419	2	2	3
419	2	4	2
419	2	5	4
419	2	4	2
419	3	3	1
419	1	5	2
419	2	2	3
420	30	-41	0
420	-6	-17	-42
420	-6	-7	42
420	-33	27	18
420	-48	-50	47
420	-24	21	7
420	-45	28	-14
420	-27	-56	39
420	30	-62	-20
420	39	-47	-13
420	-27	-44	55
420	-30	-25	21
420	-30	-15	45
420	-15	-59	-12
420	-39	21	18
420	0	-19	29
421	22	-66	-44
421	-12	-57	-24
421	-23	-71	-33
421	-8	-55	-24
421	-36	-82	-20
421	20	-56	-44
421	20	-62	-43
421	19	-62	-38
421	10	-60	-28
421	-26	-75	-35
421	-8	-55	-24
421	20	-62	-43
421	19	-62	-38
421	-28	-80	-38
421	-14	-64	-45
421	-20	-72	-48
421	-10	-51	-24
421	-19	-52	-57
421	-20	-49	-16
421	-22	-56	-18
421	-26	-72	-20
421	-11	-39	-18
421	-22	-42	-28
421	-16	-56	-56
421	-38	-64	-28
421	-32	-62	-40
421	9	-73	-54
421	-6	-75	-49
421	-25	-49	-28
421	-17	-65	-40
421	-12	-51	-24
421	10	-53	-24
421	3	-74	-36
423	27	-72	54
423	-3	-3	60
423	3	-24	60
423	-21	54	0
423	6	-60	3
423	-57	-45	-3
423	39	-63	-15
423	27	57	0
423	-39	-33	-18
424	-24	34	-16
424	-26	36	-16
424	-22	24	-20
424	-20	0	-24
424	18	16	-16
425	-26	6	-38
425	36	-14	-20
425	14	-12	-22
425	-24	30	-12
425	28	46	-6
425	-28	50	-12
425	-34	46	-12
426	24	6	5
426	18	-56	47
426	24	10	33
426	-9	30	12
426	-27	-24	-6
426	54	-56	-17
426	-36	29	-6
426	-42	13	24
426	45	-30	-14
426	-39	-45	-26
426	-50	-22	29
426	-21	-60	42
426	-12	32	-1
426	0	9	2
426	-30	14	46
426	-48	-3	6
426	56	-25	10
426	-36	-75	23
426	-9	-64	6
426	48	13	32
426	-6	20	43
426	-48	16	24
426	-27	48	28
426	3	-4	39
426	24	10	33
427	40	-58	49
427	-55	20	5
428	-30	-60	-30
429	-51	-65	27
429	-2	55	-18
430	50	-40	56
430	-28	-68	-34
430	36	-46	-40
430	-6	16	42
430	26	-68	54
430	-26	-64	56
431	-41	-48	35
431	21	-56	-24
431	-5	41	-4
431	32	-6	-8
431	-23	-60	-4
431	1	5	50
431	20	-31	-8
431	-3	-18	40
431	-38	21	20
431	16	32	24
431	-11	15	32
431	-10	-10	8
432	-15	-45	-18
433	59	-19	14
433	51	6	21
433	-49	-8	10
434	-58	10	32
434	40	-30	52
434	-32	-52	40
434	-32	-62	48
434	44	6	38
434	38	-52	48
434	-42	24	-4
434	40	-26	52
434	46	10	-4
435	-8	29	39
435	-1	13	42
435	41	17	7
435	47	11	30
436	-36	17	-18
436	40	-26	4
436	43	0	-7
436	32	-39	-18
436	-40	-4	-24
436	40	-46	-18
437	38	32	30
437	32	-80	34
437	5	-22	64
437	52	-30	28
437	-16	-54	62
437	22	-78	14
437	-4	-50	60
437	-4	-50	58
437	24	-86	26
437	-24	-42	64
438	4	-12	11
438	-20	0	17
438	-20	8	6
438	48	12	28
438	36	32	28
438	-48	0	28
438	52	12	33
438	-44	4	28
438	-48	12	0
438	-56	4	22
439	28	-56	0
439	-43	27	26
439	-19	-47	0
439	52	5	24
439	-47	2	30
439	-53	5	21
439	-47	2	24
439	55	12	19
439	46	3	23
439	46	-2	32
439	-41	6	20
439	-47	2	30
439	-47	2	24
439	-47	10	24
439	49	10	11
439	22	-2	47
439	4	0	32
439	46	0	16
439	55	-32	44
439	-22	3	50
439	34	-44	-5
439	-19	-68	50
439	-37	-5	17
439	-47	13	27
439	25	-56	0
439	-47	8	20
439	52	4	26
439	-47	13	28
439	49	-50	-3
439	-44	4	30
439	46	18	20
439	-46	6	23
439	-44	8	16
439	46	11	23
439	52	-65	-3
439	-47	3	21
439	34	1	24
439	-41	1	27
439	40	5	21
439	-58	-35	38
439	-47	10	28
439	10	-53	58
439	22	-2	47
439	-38	13	10
439	37	5	24
439	-47	6	22
439	-53	5	24
439	37	4	21
439	43	8	23
439	46	0	22
439	-38	12	25
439	-47	6	22
439	52	5	21
439	46	11	27
439	31	-41	41
439	-47	2	30
439	43	0	22
439	-4	0	32
439	46	10	19
439	-58	-38	38
439	43	-1	30
439	55	8	8
439	-47	5	27
439	-43	-65	0
439	4	3	29
439	-43	0	29
439	43	10	19
439	-25	-8	44
439	-47	10	28
439	46	3	20
439	34	-38	0
439	25	-80	41
439	-47	13	27
439	43	-1	25
439	-53	6	13
439	-35	4	24
439	-59	1	22
439	-19	-47	0
439	-25	-68	47
439	34	-38	0
439	-43	-65	0
439	-4	-14	5
439	-7	21	53
439	31	12	23
440	56	-8	-14
440	-25	45	28
441	-54	-50	-18
441	12	-90	-30
442	-32	-72	16
442	32	24	8
442	-44	12	24
442	16	32	16
442	-36	-24	-8
443	0	39	40
443	53	29	0
443	61	-18	38
444	-24	26	44
445	-6	-16	14
445	-4	-2	32
445	10	14	26
445	-16	-26	16
445	-20	26	-8
446	-12	60	27
446	3	54	33
446	-21	51	33
446	-21	51	33
447	-44	-80	0
447	28	-4	48
447	-20	-80	-4
449	-51	-28	21
450	32	18	-20
450	-52	-24	54
450	-40	20	38
450	12	-76	2
450	-24	-10	0
450	-6	-54	8
450	-64	-28	16
450	22	-26	-8
450	30	-82	8
450	-34	12	6
451	42	-59	-18
451	-44	-42	57
451	12	-77	9
451	-28	-90	-6
451	-2	8	49
451	30	-65	-22
451	-24	-69	53
451	4	12	55
451	-56	3	29
451	-30	-67	-22
451	-51	-26	14
452	-22	-60	50
453	-56	-24	32
453	20	-64	-24
453	40	-28	44
453	40	-40	44
453	8	-64	-24
453	64	-36	20
453	4	-60	-12
453	-28	-8	64
453	12	-40	-24
453	52	12	-8
453	28	-60	-32
454	10	-26	-10
454	-24	2	4
454	-40	-38	50
454	24	2	4
454	-36	-54	52
454	52	8	36
455	-42	-62	-15
455	-1	-72	-20
456	-17	48	18
456	-50	-12	31
456	-31	-35	36
457	8	-9	60
457	-8	-16	60
457	40	-44	50
458	22	0	62
458	22	0	62
459	-6	-30	64
459	-19	-63	60
459	-21	-71	53
459	29	-3	60
459	40	-2	37
459	-36	-76	20
459	-24	-57	57
459	-32	-8	64
459	30	-52	54
459	27	-75	28
459	41	-8	56
459	8	-40	56
459	50	8	32
459	33	-54	51
459	-32	-56	56
459	-34	4	46
459	-25	-57	46
459	12	-63	48
459	-18	-65	54
459	27	-60	57
459	-18	-60	60
459	10	38	58
459	24	-8	48
459	-13	-75	52
459	17	-65	54
459	48	-8	44
459	23	-59	51
459	-23	-59	56
459	29	-3	60
459	-32	-54	49
459	-48	-32	44
459	-27	-13	46
459	-29	-9	53
459	35	-1	30
459	-40	-69	5
460	21	6	63
460	39	-57	-42
460	-51	9	36
460	-42	-51	-12
460	45	36	36
460	54	15	36
460	-42	39	30
460	54	12	18
460	39	-57	-42
460	-42	12	33
460	15	-63	30
460	-48	24	27
460	21	-57	-42
460	42	42	30
460	18	-63	-39
460	42	42	30
461	-16	-3	8
461	11	-3	14
461	10	9	4
461	0	-4	49
461	35	14	1
461	3	27	35
461	-3	-13	13
461	-9	10	0
462	-58	-51	33
462	-44	-68	-1
462	16	-16	40
463	-31	0	-1
464	20	-38	-28
465	-12	-56	52
465	40	30	30
465	-32	20	0
465	-6	16	50
465	32	24	-4
465	26	10	58
465	44	32	32
465	18	6	18
466	-18	-58	61
466	-45	-73	-4
466	-42	-62	-12
467	-52	12	-1
467	4	-24	46
467	6	-10	42
467	-2	12	46
467	12	14	42
467	-2	-58	20
468	-9	39	24
468	-51	27	15
468	24	-12	-15
468	-45	-48	-27
469	-38	28	12
469	-40	16	24
469	-40	28	14
469	-46	4	45
469	-38	28	12
469	-43	10	32
469	-52	22	18
469	-49	4	41
469	-38	10	39
469	-46	28	2
469	-38	27	15
469	-40	13	29
469	-37	13	24
469	-47	22	-6
469	-37	13	24
469	-43	16	27
469	-40	31	20
469	-28	4	39
469	-39	4	39
469	-37	10	32
469	-48	22	-6
469	-41	13	30
469	-31	9	36
469	-46	29	12
469	-35	25	21
469	-37	7	33
469	-37	25	3
469	-37	10	32
469	-39	4	39
469	-41	5	39
469	-37	7	33
469	-40	28	14
469	-43	14	33
469	-55	22	15
469	-43	10	33
469	-46	19	27
469	-46	28	11
469	-37	7	30
469	-41	22	0
469	-46	28	18
469	-46	16	0
469	-43	16	27
469	-40	10	32
469	-28	4	39
469	-46	25	7
469	-40	24	9
469	-43	30	16
469	-44	13	31
469	-40	16	29
469	-46	28	0
469	-38	25	-10
469	-37	13	27
469	-55	22	15
469	-43	37	15
469	-38	28	12
469	-28	10	43
469	-43	28	8
469	-39	4	39
469	-42	10	44
469	-34	25	21
469	-49	25	21
469	-53	22	15
469	-40	16	27
470	-2	2	58
470	2	30	36
470	-42	30	30
470	14	-74	-6
470	-32	-70	-12
470	-52	26	24
470	40	-72	18
470	8	-86	10
471	2	18	40
471	-52	-32	-4
471	-54	-30	-6
471	-46	12	32
471	-44	-42	-16
471	-4	28	44
471	-8	-30	-2
471	-42	-46	-28
471	8	-64	-26
471	0	-80	8
471	-16	-48	0
471	-32	32	-18
471	-50	22	10
471	18	26	24
472	38	-62	56
472	-24	-58	50
472	-32	-46	38
472	-34	-50	28
472	-54	-32	4
472	34	-60	34
473	-33	-62	-11
473	44	-75	-12
473	42	-73	-17
473	-39	-71	-11
473	38	-74	2
473	-44	-74	3
473	-31	-78	-14
473	39	-75	-12
473	-47	-67	-10
473	-44	-75	3
473	-33	-62	-11
473	41	-68	-14
473	-48	-67	-10
474	44	-71	5
474	6	-78	13
474	47	-36	9
474	-2	-82	9
474	-43	15	29
474	4	17	47
474	36	-52	46
474	-21	11	50
474	-46	-67	5
474	-58	-27	34
474	0	16	48
474	27	51	16
475	-34	48	-12
475	-4	34	56
475	-12	2	6
475	42	28	-18
475	-30	-70	40
476	28	6	30
476	-37	12	27
476	-26	-57	38
476	-46	13	27
476	33	12	12
476	-43	-56	-12
476	-16	-62	4
476	35	-31	40
476	37	6	8
476	37	22	8
476	-46	29	21
476	-5	17	45
476	-28	-70	-9
476	-28	-69	-9
476	-2	1	47
476	38	14	30
476	-31	28	11
477	56	-30	8
477	15	-27	14
477	-52	-2	26
477	30	-45	-58
478	-46	12	42
478	-2	22	54
479	-3	39	0
480	19	-84	16
480	37	-66	-10
480	30	19	-20
480	-33	-52	-8
480	30	-69	-11
480	22	-60	-8
480	-26	-66	-19
481	55	18	16
481	63	-30	16
482	24	-3	8
482	15	3	16
482	-12	6	12
484	-36	-24	60
485	-14	-50	-22
485	38	-24	50
485	28	-66	-24
485	-38	2	-2
485	-36	-44	-40
485	20	-26	6
485	54	-20	38
485	-36	-36	60
485	-4	-68	-24
485	-12	-70	-22
485	4	46	-20
485	12	-60	-48
485	-30	-54	-30
485	8	-2	68
485	-34	-28	56
485	12	-60	-50
485	-22	0	6
485	-38	4	0
485	-48	8	-10
485	48	-38	52
485	-28	-30	60
485	-54	6	6
485	50	28	-4
