docidx	x	y	z
830	-40	50	-6
830	42	28	-2
830	32	20	-12
830	-40	18	-4
830	-28	24	-10
830	-30	24	-2
830	24	40	-20
830	4	36	36
830	-36	-60	40
830	8	20	0
830	14	0	-6
830	34	22	-8
830	-34	-4	44
830	8	-78	56
830	-14	-64	66
830	-26	-68	58
830	-22	-62	62
831	-4	32	41
831	-47	20	14
831	43	17	9
832	20	-52	-22
832	14	-52	-22
832	-16	-70	-24
832	-22	-70	-26
832	58	-22	44
832	48	-34	54
832	-56	-24	46
832	-54	-30	48
832	-36	-34	62
832	-38	-22	60
832	-2	0	56
832	2	-6	58
832	-14	-18	2
832	-12	-16	6
832	50	-22	16
832	54	-26	18
832	-46	-22	24
832	-58	-24	16
832	60	16	26
832	52	12	12
832	-58	8	26
832	-56	6	26
832	-8	-76	54
832	20	-84	42
832	46	6	6
832	49	9	4
832	-46	4	6
832	-48	6	2
832	34	-44	-40
832	38	-56	-36
832	-32	-46	-44
832	-40	-56	-34
832	-32	-68	-30
832	62	-20	26
832	62	-36	14
832	-62	-30	26
832	-60	-22	16
832	34	46	24
832	42	44	26
832	-34	42	28
832	-38	46	28
832	28	-2	58
832	36	-2	56
832	24	-60	56
832	32	-58	56
832	-22	-70	44
832	-24	-66	48
832	-4	12	48
832	4	10	36
832	48	10	22
832	52	10	26
832	-52	10	28
832	-50	6	34
832	54	-58	-12
832	52	-62	-12
832	-50	-66	-12
832	-50	-68	-10
832	34	-40	64
832	46	-28	38
832	-36	-42	60
832	16	-16	6
832	10	-10	8
832	54	-66	-8
832	58	-62	2
832	-52	-64	-2
832	-54	-66	0
832	12	-44	-28
832	12	-50	-28
832	12	-8	52
832	22	-8	-2
832	46	-2	4
832	48	-30	22
832	16	-68	60
832	30	-56	56
832	30	-72	-50
832	50	-54	8
832	54	-64	8
832	16	-14	6
832	42	8	24
832	-32	40	30
832	8	8	44
832	52	-20	36
832	50	-62	-14
833	-42	8	-4
833	46	12	-6
833	-10	26	30
833	10	34	18
833	-8	44	-6
833	10	44	-6
833	-22	2	16
833	14	-2	18
833	-30	2	-4
833	22	4	0
833	-28	-14	2
833	20	-18	-10
833	-18	-18	0
833	28	-20	-2
833	2	-32	-24
833	14	-22	-14
833	-52	36	12
833	54	38	-2
833	-28	46	-14
833	26	54	-14
833	-40	4	30
833	54	2	36
833	-38	-58	-24
833	28	-48	-22
833	-30	-90	2
833	18	-98	-6
833	-16	-88	34
833	30	-74	30
833	-4	44	46
833	-30	40	42
833	30	28	50
833	34	44	42
833	26	64	12
833	46	-74	36
833	-40	-52	26
833	46	-46	30
833	-58	-40	10
833	42	-54	6
833	-50	-26	-6
833	66	-32	-16
833	-50	-22	18
833	44	-20	16
833	-62	-18	2
833	60	-6	8
833	-38	-24	-26
833	56	-24	-22
833	-40	16	-42
833	-6	-46	6
833	10	-44	8
833	-22	-60	16
833	22	-60	26
833	0	-74	46
833	-28	-14	-20
833	22	-6	-34
834	-2	52	26
834	-62	-16	-2
834	-48	-68	12
834	-20	-72	-12
834	8	6	64
834	48	6	40
834	62	-10	-12
834	52	-34	-4
834	4	-54	56
834	4	-60	44
834	6	-88	32
835	-32	-19	56
835	-55	-17	52
835	-57	-24	25
835	61	-26	29
835	-2	8	53
835	10	4	68
835	-38	-7	59
835	55	14	45
835	-40	-38	53
835	51	12	10
835	-55	13	12
835	-10	-15	10
835	-24	3	13
835	-32	-53	-18
835	20	-49	-16
835	-32	-18	60
835	-55	-15	50
835	-57	-26	27
835	63	-26	27
835	-6	1	50
835	-32	-18	60
835	44	6	51
835	-55	17	25
835	59	16	14
835	-8	-17	8
835	-20	12	9
835	-30	-59	-22
835	-36	-46	-23
835	22	-51	-16
835	-38	-15	56
835	-48	-24	58
835	-40	-38	53
836	-44	-22	51
836	-26	-14	66
836	42	-10	56
836	-60	8	26
836	60	10	22
836	-44	-4	2
836	42	-2	6
836	52	28	16
836	54	18	-14
836	-32	24	-4
836	36	24	-6
836	4	-6	64
836	0	-2	48
836	-40	-30	56
836	54	-28	50
836	-56	-22	16
836	64	-16	24
836	-32	-46	58
836	42	-40	54
836	-52	-62	2
836	54	-62	-2
836	8	-78	42
836	4	-80	14
836	-24	-2	-4
836	28	0	-6
836	-12	-18	2
836	12	-16	-6
836	22	-56	-24
836	-24	-54	-24
836	14	-72	-50
836	-18	-70	-50
836	4	-68	-16
837	-47	12	18
837	-47	12	18
837	-47	6	14
837	-38	10	16
837	-45	22	17
837	-45	22	17
837	-45	32	7
837	-40	32	3
837	-47	32	3
837	-47	28	-5
837	-47	28	-5
837	-47	24	-3
837	-50	14	-2
837	-38	14	-2
837	-38	26	-6
837	54	26	-3
837	55	26	-3
837	55	24	1
837	-40	-53	32
837	-43	-53	32
837	-43	-49	32
837	-43	-57	26
837	-36	-49	23
837	-55	-24	3
837	-50	-24	3
837	-50	-35	14
837	61	-35	3
837	59	-12	14
837	59	1	3
837	-59	-12	-6
837	-27	-37	-16
837	-29	-1	-28
837	40	8	-30
837	47	-10	-13
837	-38	-45	-16
837	-8	-86	11
837	3	-80	9
837	-6	-67	7
837	-10	-76	-7
837	11	-76	-9
837	10	-76	5
837	13	-57	3
837	17	-90	15
837	13	-78	20
837	4	-90	20
837	11	-90	24
837	6	-86	31
837	6	-82	41
837	-47	-63	-31
837	18	-86	-36
837	29	-82	-44
837	6	-76	-21
837	25	-30	-26
837	-4	12	50
837	8	20	45
837	-22	47	34
837	-13	47	34
837	-13	43	32
837	11	51	25
837	-6	26	43
837	-55	10	28
837	-52	14	2
837	-45	28	-6
837	-48	16	-8
837	57	16	22
837	25	16	-6
837	31	22	3
837	-41	-49	32
837	-48	-41	56
837	-50	-35	14
837	-47	-24	12
837	59	-24	19
837	55	1	3
837	-22	-41	-14
837	-43	-57	4
837	6	-74	19
837	-22	-41	-21
837	-47	-57	-27
837	-47	-61	-31
837	25	-30	-28
837	18	-70	-17
837	18	-80	-29
837	25	-51	-27
837	-47	6	14
837	-43	-1	45
837	50	4	32
837	-3	32	42
838	-49	-59	0
838	-49	-59	0
838	-49	-59	0
838	-49	-61	0
838	-50	-51	-10
838	-23	-38	-10
838	-23	-38	-10
839	10	11	47
839	10	47	45
839	44	45	9
839	11	47	45
839	44	45	9
840	36	40	-12
840	45	23	-14
840	42	21	15
840	-33	52	-8
840	-45	42	14
840	42	19	-31
840	-48	13	-26
840	-15	-87	-18
840	6	-85	-9
840	21	-79	-9
840	27	-76	-9
840	39	-74	-14
840	-27	-38	-29
840	-33	52	-8
840	45	15	16
840	33	49	-13
840	36	35	-2
840	33	33	12
840	33	40	7
840	33	13	-31
840	39	-13	-27
840	-42	16	-31
840	-33	2	-28
840	-56	-4	-20
840	0	-60	17
840	3	-48	22
840	48	34	-14
840	36	-6	58
840	-3	-20	56
840	45	-18	56
840	-18	-85	-11
840	30	-79	-9
840	39	-71	-12
840	6	-96	7
840	-30	-39	-28
841	-6	9	51
841	-18	-39	-3
841	-36	-18	54
841	18	-57	-27
841	-6	-21	-9
841	39	-15	63
841	-15	-63	21
841	51	-15	48
841	-15	12	-6
841	3	-27	-21
841	-45	-6	45
841	0	30	48
841	51	27	15
841	-36	24	-9
842	39	-36	-18
842	-36	-48	-21
842	48	-66	-18
842	-45	-72	-9
842	42	-81	6
842	-39	-78	9
842	-39	-87	6
842	27	-84	12
842	-24	-93	21
842	30	-78	33
842	-24	-78	30
842	-24	-84	39
842	30	-66	45
842	-30	-69	51
842	24	-60	60
842	-24	-63	54
842	30	-54	51
842	-30	-48	54
842	16	-14	22
842	-16	-12	23
842	25	-3	19
842	-25	-3	20
842	23	0	13
842	-22	-2	15
842	26	-1	15
842	-25	-3	11
842	24	5	9
842	-24	4	8
842	25	12	4
842	-25	8	3
842	21	16	2
842	-18	17	-2
842	6	-6	26
842	-7	-8	28
842	14	-2	28
842	-16	0	28
843	50	-72	-2
843	-40	-84	10
843	30	-78	24
843	-14	-84	34
843	26	-56	64
843	16	-66	60
843	-20	-54	64
843	-12	-72	58
843	28	-46	58
843	44	-40	56
843	-30	-38	42
843	-36	-38	46
843	24	-74	44
843	22	-60	52
843	54	-46	36
843	-52	-46	34
843	32	0	54
843	24	-4	52
843	-26	0	52
843	-28	2	44
843	40	0	50
843	-44	-2	54
843	-46	-2	50
843	2	2	64
843	-4	0	56
843	10	28	56
843	46	40	20
843	-36	36	22
843	58	18	10
843	-46	18	-2
843	12	-14	-4
843	-4	-6	0
843	10	-76	-18
843	24	-66	-48
843	-10	-76	-20
843	-16	-74	-46
843	24	-48	-32
843	-24	-48	-44
844	22	-44	-22
844	-50	18	12
844	-22	26	0
844	-54	-24	48
844	-52	-24	40
844	34	2	40
844	36	-12	32
844	30	-62	42
844	8	-36	52
845	42	22	47
845	39	22	49
845	42	8	27
845	42	22	47
845	39	22	49
845	42	8	27
845	5	34	57
845	-46	28	19
845	-46	20	-18
846	-45	13	35
846	-15	-20	7
846	12	-6	3
846	27	-35	7
846	-36	-55	58
846	42	-38	54
846	-15	41	-5
846	12	41	-5
846	-48	23	-1
846	39	33	29
846	39	6	5
846	-36	-50	55
846	-3	32	1
846	-12	-40	8
847	-38	-53	-23
847	-34	-59	-22
847	-26	-56	-22
847	-26	-34	-11
848	-46	-10	40
848	-46	-10	40
848	60	-18	42
848	60	-18	42
848	50	0	34
848	50	0	34
848	-26	-2	56
848	-28	-2	56
848	-28	-2	56
848	-28	-2	54
848	-28	-2	54
848	-16	-2	54
848	-16	-8	54
848	-16	-8	60
848	-16	-8	60
848	-2	-8	60
848	-2	12	60
848	-2	12	64
848	-2	12	64
848	26	-2	62
848	28	-2	62
848	28	-6	62
848	28	-6	54
848	28	-6	54
848	20	-6	54
848	20	-2	54
848	20	-2	60
848	20	-2	60
848	26	-2	60
848	26	-4	60
848	26	-4	62
848	26	-4	62
848	-12	-60	50
848	-58	-26	50
848	-58	-26	42
848	-58	-26	42
848	14	-36	64
848	54	-22	38
848	54	-22	38
848	-48	-30	44
848	-42	-30	44
848	-42	-30	44
848	-42	-30	44
848	-42	-30	44
848	-32	-30	44
848	-32	-38	44
848	-32	-38	44
848	-32	-38	44
848	40	-28	38
848	40	-28	38
848	32	-28	38
848	32	-36	38
848	32	-36	42
848	32	-36	42
848	-6	-62	62
848	-10	-62	62
848	-10	-62	62
848	-10	-62	50
848	-10	-62	50
848	-14	-62	50
848	-14	-66	50
848	-14	-66	52
848	-14	-66	52
848	-8	-66	52
848	-8	-56	52
848	-8	-56	58
848	-8	-56	58
848	28	-52	62
848	22	-52	62
848	22	-60	62
848	22	-60	58
848	22	-60	58
848	14	-42	58
848	14	-42	58
848	-54	-14	-2
848	-42	-26	2
848	-42	-26	2
848	58	-32	8
848	58	8	-6
848	58	8	-6
848	34	-24	10
848	34	-24	10
848	34	14	-4
848	28	4	8
848	28	4	8
848	24	-6	58
848	-18	-8	60
848	2	14	50
848	44	-28	40
848	-46	-30	44
848	-10	-58	54
848	22	-60	58
848	-6	16	30
849	-4	15	47
849	13	3	63
849	-1	18	35
849	11	6	54
849	-44	5	36
849	-42	3	33
849	-35	8	23
849	-31	18	-3
849	-36	5	14
849	-3	-50	-18
849	-9	-64	-33
849	0	-56	-30
849	3	-21	5
849	56	-6	-15
849	59	-6	-12
849	-12	12	50
849	-42	1	42
849	-42	6	35
849	-43	10	33
849	28	44	-5
849	-29	24	-9
849	32	17	8
849	40	17	-2
849	-1	-33	32
849	-5	-52	36
849	-7	-57	-12
849	-29	-76	-26
849	-36	-54	-30
849	-29	-76	-23
849	13	-76	-27
849	1	-74	-26
850	32	12	45
850	-30	18	34
850	30	3	30
850	-20	15	32
850	39	7	27
850	-28	7	39
850	21	29	20
850	-26	31	23
850	34	23	34
850	-32	15	36
850	21	1	45
850	-24	15	51
850	38	18	43
850	-32	21	35
850	25	21	21
850	-32	13	34
850	31	19	34
850	-38	2	29
850	39	36	12
850	-43	25	30
850	36	13	31
850	-30	21	35
850	24	16	25
850	-38	-2	37
850	27	19	32
850	-36	31	36
850	31	17	31
850	-31	16	35
851	-42	-20	56
851	59	-21	45
851	-56	7	33
851	39	-3	58
851	62	13	27
851	57	-56	-7
851	-50	-59	-5
851	-21	-50	-15
851	18	-53	-18
851	-6	-20	1
851	-62	-16	23
851	-65	-25	29
851	62	-21	43
851	-36	34	-12
851	-48	36	20
851	-39	7	27
851	-50	-59	-7
851	24	0	-8
851	-3	-23	-1
851	36	61	-6
851	27	37	45
851	53	-60	28
851	-3	-60	33
852	32	14	9
852	46	-19	37
852	46	-19	20
852	38	-8	4
852	3	-17	48
852	39	4	7
852	-38	-14	26
852	-42	-25	33
852	-43	-14	9
852	-28	47	17
853	18	-88	36
853	46	-74	-6
853	-38	-4	15
853	-3	-18	29
853	39	-18	22
853	-3	-95	22
853	46	-74	-6
853	-3	-95	22
853	-52	10	-13
853	-3	-95	22
853	-52	10	-13
853	-3	-95	22
853	-59	-4	-6
853	-24	-4	50
853	-24	38	-13
854	-2	23	56
854	-2	23	56
854	-2	23	56
854	-6	23	56
854	-6	3	56
854	-6	3	64
854	-6	3	64
854	-6	3	64
854	-34	-5	60
854	-46	3	40
854	-46	3	40
854	-46	3	40
854	-50	3	40
854	-50	3	40
854	-50	3	40
854	-50	3	40
854	-50	3	40
854	46	19	32
854	30	51	20
854	30	51	20
854	30	51	20
854	46	31	4
854	46	31	4
854	46	31	4
854	-46	15	-4
854	-42	15	-4
854	-42	19	-4
854	-42	19	-4
854	-42	19	-4
854	-42	19	-4
854	-22	19	-4
854	-22	35	-4
854	-22	35	-8
854	-22	35	-8
854	-22	35	-8
854	42	35	-4
854	42	35	-4
854	42	35	-4
854	50	3	24
854	46	3	24
854	46	19	24
854	46	19	36
854	46	19	36
854	46	19	36
854	46	19	36
854	46	19	36
854	46	19	36
854	46	19	36
854	46	19	36
854	-42	-61	48
854	-34	-61	48
854	-34	-65	48
854	-34	-65	44
854	-34	-65	44
854	-34	-65	44
854	30	-69	48
854	30	-69	48
854	30	-61	48
854	30	-61	44
854	30	-61	44
854	30	-61	44
854	30	-61	44
854	30	-61	44
854	30	-61	44
854	30	-61	44
854	30	-61	44
854	-54	-37	24
854	-42	-37	24
854	-42	-53	24
854	-42	-53	44
854	-42	-53	44
854	-42	-53	44
854	-42	-53	44
854	-42	-37	44
854	-42	-37	44
854	-42	-37	44
854	-42	-37	44
854	46	-53	48
854	46	-53	48
854	46	-53	48
854	-30	-65	40
854	-30	-65	44
854	-30	-65	44
854	-30	-65	44
854	46	-53	8
854	46	-53	8
854	46	-53	8
854	46	-65	4
854	46	-65	4
854	46	-65	4
854	46	-65	0
854	46	-65	0
854	46	-65	0
854	46	-65	0
854	46	-65	0
854	46	-65	-4
854	46	-65	-4
854	46	-65	-4
854	-30	-61	-16
854	-30	-61	-16
854	-30	-61	-16
854	22	-57	-16
854	38	-57	-16
854	38	-69	-16
854	38	-69	-12
854	38	-69	-12
854	38	-69	-12
854	26	-69	-12
854	26	-61	-12
854	26	-61	-12
854	26	-61	-12
854	26	-61	-12
854	42	-73	8
854	42	-73	8
854	42	-73	8
854	-6	-81	-16
854	-10	-97	-8
854	-10	-97	-8
854	-10	-97	-8
854	-22	-85	32
854	-26	-89	24
854	-26	-89	24
854	-26	-89	24
854	22	-89	24
854	22	-89	24
854	22	-89	24
854	-2	11	52
854	-2	11	52
854	-2	11	52
854	2	7	56
854	2	7	56
854	2	7	56
854	-2	15	52
854	30	-5	60
854	30	-5	60
854	30	-5	60
854	38	-1	60
854	38	-1	56
854	38	-1	56
854	38	-1	56
854	-50	11	36
854	-50	11	36
854	-50	11	36
854	34	55	8
854	34	55	8
854	34	55	8
854	-34	-13	60
854	-42	-1	56
854	-42	-5	56
854	42	7	36
854	42	7	36
854	42	7	36
854	42	7	36
854	42	7	36
854	42	7	36
854	-34	-53	48
854	-30	-61	56
854	-30	-61	56
854	-30	-61	56
854	30	-65	52
854	26	-65	52
854	26	-61	52
854	26	-61	52
854	26	-61	52
854	26	-61	52
854	26	-61	52
854	26	-61	52
854	26	-61	52
854	26	-61	52
854	26	-61	52
854	-46	-37	44
854	50	-45	48
854	50	-45	48
854	50	-45	48
854	-30	-69	44
854	-30	-69	44
854	-30	-69	44
854	-30	-69	44
854	-30	-49	44
854	-30	-49	48
854	-30	-49	48
854	-30	-49	48
854	-6	-61	60
854	-6	-61	60
854	-6	-61	60
854	-50	-25	52
854	-34	15	12
854	30	19	16
854	30	23	4
854	30	23	4
854	30	23	4
854	38	-53	-16
854	38	-53	-16
854	38	-53	-16
854	38	-53	-16
854	38	-53	-16
854	38	-53	-16
854	42	-57	0
854	42	-57	0
854	42	-57	0
854	-34	-69	-12
854	34	-53	-16
854	18	-65	-12
854	18	-65	-12
854	18	-65	-12
854	26	-73	0
854	26	-73	0
854	26	-73	0
854	26	-93	8
854	26	-93	8
854	26	-93	8
854	-34	-85	-4
854	-34	-85	-4
854	-34	-85	-4
854	-14	-97	0
854	-14	-97	0
854	-14	-97	0
854	-10	-17	16
854	2	-21	16
854	-18	7	8
854	-18	7	8
854	-18	7	8
854	-22	7	20
854	-18	7	20
854	-18	7	20
854	-18	7	20
854	-18	7	20
854	-18	7	20
854	14	11	4
854	14	11	4
854	14	11	4
855	-26	-20	-16
855	-30	-8	-20
855	-26	-18	-8
855	-26	-18	-8
855	28	-24	-10
855	38	-16	-14
855	38	-16	-14
855	26	-24	-10
855	30	-34	-2
855	30	-34	-2
855	-26	-20	-16
855	36	-18	-10
855	36	-18	-10
855	28	-24	-10
855	-24	-20	-8
855	-24	-20	-8
855	24	-8	-20
855	34	-4	-20
855	36	-6	-20
855	36	-6	-20
856	30	-78	18
856	-24	-75	30
856	-39	-66	-6
856	30	-51	57
856	-15	-66	54
856	-36	21	-3
856	-48	6	33
856	30	27	-12
856	0	15	51
856	24	0	57
856	-6	-21	0
856	30	-81	18
856	-36	-87	0
856	-36	54	-6
856	18	3	-9
856	6	-54	57
856	-42	-78	12
856	45	-75	3
856	24	-69	-12
856	9	-81	-9
856	-36	-93	-9
856	-33	-81	15
856	24	-81	18
856	6	-60	57
856	-24	-57	66
856	27	3	60
856	-33	18	3
856	48	21	-6
856	-33	18	0
856	-18	-87	27
856	-42	-63	0
856	-15	-84	-15
856	-12	-96	-6
856	45	-66	-3
856	-39	-78	12
856	-33	-72	-12
856	-18	-87	24
856	36	-87	-3
857	-48	4	32
857	-44	-44	40
857	36	-44	40
857	44	8	24
857	28	-72	40
857	40	-40	44
857	-12	-80	-24
857	-20	-72	52
857	-32	-64	-24
857	44	28	16
857	-4	16	40
857	-28	-72	32
857	40	-56	-16
857	40	-4	28
857	-32	-44	-16
857	28	-72	28
857	48	-72	-8
857	-40	4	28
857	48	-68	-8
857	28	-72	36
857	44	0	24
857	-40	-64	-4
857	0	-84	-20
857	-40	-44	40
857	36	-40	36
857	-40	-72	-20
857	-8	-40	4
857	-48	-4	32
857	32	-72	36
857	40	-40	44
857	-8	-80	-20
857	40	0	28
857	-36	-68	-24
857	44	-72	-8
857	32	-64	-24
857	-36	-52	52
857	-52	-72	-8
857	16	-64	60
857	-48	0	28
857	-36	-48	48
857	-28	-4	60
857	28	-52	-28
857	-24	-52	52
857	8	-68	-8
857	36	-60	-28
857	4	8	28
857	-48	-40	52
857	-36	-16	48
857	-36	-36	44
857	32	-56	-28
857	-24	-8	52
857	-32	-52	-28
857	52	-32	48
857	-44	-76	0
857	40	0	20
857	-36	-80	8
858	-20	-6	-18
858	22	0	-20
858	-14	48	10
858	-8	2	30
858	-8	38	26
858	12	38	26
858	14	48	8
858	-10	38	24
858	-28	-6	-18
858	-8	38	26
858	-14	44	14
858	24	0	-24
858	-2	-4	30
858	-12	40	-4
858	0	28	14
858	0	14	26
858	16	34	26
858	4	28	14
858	46	-56	-18
858	-46	-82	-4
858	8	-68	-8
858	-38	-52	-32
858	6	-82	-40
858	50	-48	-22
858	48	-74	-10
858	24	-88	14
859	-30	-22	66
859	-6	-14	54
859	20	-50	-24
859	62	-30	28
859	48	2	8
859	-44	-2	4
859	-34	34	30
859	56	8	20
859	-54	6	30
859	48	-58	14
859	-56	-68	2
859	-26	-4	6
859	54	-10	36
859	-46	-12	30
859	-2	16	64
859	8	-12	16
859	8	40	20
859	-6	30	28
859	-44	24	4
859	26	48	10
859	-22	46	44
859	24	-66	6
859	-26	-48	-6
859	-18	-64	-22
859	32	-52	-14
859	-28	-54	-14
859	-36	-90	-6
859	-12	54	34
859	54	-62	6
859	-46	-68	8
859	6	-92	8
859	-4	-94	10
859	44	-2	48
859	-50	-2	52
860	-2	-6	50
860	-36	-14	60
860	42	6	0
860	42	54	18
860	2	-74	-20
860	-8	14	-2
860	-40	2	8
860	66	-24	26
860	22	48	-12
860	42	40	12
860	-20	-18	10
860	12	-32	6
860	-10	-28	8
861	-56	2	28
861	-50	-8	46
861	-28	-58	64
861	-6	-2	58
861	-24	-6	70
861	-36	-42	46
861	-26	-2	-2
861	-12	-18	2
861	-16	-62	-24
861	-14	-70	-50
861	56	-6	30
861	62	4	22
861	42	-10	62
861	2	-6	70
861	26	2	2
861	14	-18	2
861	16	-64	-24
861	16	-72	-50
861	-58	2	30
861	-54	-6	28
861	-42	-12	52
861	-4	-2	54
861	-10	-8	70
861	-36	-42	46
861	-28	-4	-2
861	-14	-18	4
861	-14	-62	-24
861	54	-6	28
861	62	4	22
861	56	-24	36
861	40	-8	56
861	32	-2	-8
861	16	-18	2
861	18	-66	-26
861	14	-70	-50
861	-54	-2	26
861	-48	-10	44
861	-58	-4	10
861	-6	0	54
861	-14	-64	-20
861	54	-4	28
861	60	4	20
861	56	2	6
861	6	-2	72
861	26	-2	2
861	18	-66	-24
861	-20	-6	58
861	-38	6	44
861	-12	-68	60
861	-28	-60	62
861	-38	-40	46
861	30	2	56
861	14	-60	66
861	38	-44	54
861	-22	-2	64
861	-14	10	56
861	-24	-64	50
861	-32	-54	48
861	-36	-38	42
861	26	6	58
861	16	-66	60
861	42	-42	52
861	-22	-4	60
861	-36	6	40
861	-12	-64	58
861	-30	-58	62
861	-22	-66	54
861	-36	-40	42
861	28	6	60
861	14	-62	62
861	32	-58	64
861	40	-44	52
862	-37	-8	-8
862	-40	-13	4
862	-57	-19	5
862	-2	-4	44
862	-2	-13	47
862	-2	0	34
862	-26	-7	61
862	-16	-10	67
862	28	-12	63
862	24	-26	66
862	8	0	7
862	-14	-99	-5
862	-38	-38	63
862	-40	-44	54
862	-24	-26	66
862	-57	-23	47
862	34	-21	47
862	42	-17	54
862	45	4	-9
862	-57	-28	29
862	-32	-32	59
862	-22	-43	65
862	-24	-48	49
862	18	32	19
862	44	-48	-35
862	-34	-32	59
862	-42	-38	26
863	2	46	41
863	-1	38	53
863	2	16	62
863	-1	58	25
863	-1	55	4
863	12	20	46
863	45	32	8
863	44	27	23
863	32	29	-6
863	-35	23	-7
863	48	13	-15
863	48	-20	-4
863	1	-51	-9
863	0	-16	1
863	0	-17	-6
863	-6	26	60
863	-6	55	22
863	-2	59	4
863	-33	22	-15
863	48	9	-21
863	50	-22	-5
863	11	-43	-25
863	6	-20	4
863	-3	55	23
863	62	-7	2
863	-14	-20	11
864	36	44	32
864	-8	26	20
864	8	16	64
864	-2	10	52
864	42	8	56
864	34	4	62
864	46	4	38
864	-48	10	40
864	34	-60	38
864	36	-52	46
864	-40	-62	52
864	-42	-50	50
864	-44	-54	40
864	40	-62	-30
864	42	-62	-18
864	44	-74	-14
864	-32	-80	-28
864	-38	-80	-16
864	-40	-66	-28
864	30	36	28
864	32	46	38
864	-28	-60	56
864	-26	-66	48
864	10	16	42
864	-4	18	40
864	-4	12	54
864	6	-72	44
864	26	-66	36
864	18	-68	44
864	10	-98	-6
864	16	-98	10
864	-14	-82	-22
864	-4	-58	56
864	-8	30	-10
864	8	30	-8
864	2	6	70
865	34	-26	56
865	-26	-28	58
865	4	-4	54
865	-4	-8	54
865	5	-2	48
865	-5	-22	50
865	32	-14	54
865	-32	-10	56
865	62	12	14
865	36	-36	68
865	-38	-40	64
865	14	-16	4
865	-14	-18	4
865	20	-8	-2
865	-18	-6	-2
865	18	-48	-26
865	-25	-56	-22
865	8	-56	-14
865	-6	-60	-12
865	4	-64	-24
865	26	-54	-54
865	-24	-60	-60
865	6	-70	-40
865	40	-36	68
865	-36	-40	62
865	34	-12	62
865	-30	-10	54
865	4	-4	54
865	-4	-10	56
865	16	-20	6
865	18	-48	-26
865	-26	-56	-22
865	8	-56	-14
865	-8	-48	-11
865	2	-54	-22
865	26	-52	-54
865	4	-68	-36
865	38	-24	58
865	-26	-28	62
865	-20	-14	72
865	-8	-14	48
865	18	-14	-2
865	-14	-16	4
865	20	-6	-4
865	-22	-6	-2
865	22	-50	-22
865	-20	-50	-22
865	-2	-66	-22
865	4	-70	-30
865	-6	-54	-12
865	16	-48	-20
865	-18	-54	-22
865	4	-64	-24
865	8	-70	-42
865	32	-14	60
865	-28	-8	56
865	32	-38	66
865	-6	-20	50
865	36	-26	56
865	-26	-30	60
866	20	42	22
866	1	3	2
866	1	3	2
866	20	42	22
866	1	2	1
866	1	2	1
866	20	43	21
866	1	1	1
866	1	1	1
867	-46	21	15
867	-44	-15	9
867	-32	-72	48
867	-2	-66	42
867	34	-60	45
867	-32	6	54
868	-50	11	20
868	-50	11	20
868	-50	32	11
868	-50	32	11
868	-50	32	11
868	-59	5	22
868	-59	5	22
868	-48	28	12
868	-48	28	12
868	-48	-23	45
868	-48	-23	45
868	-40	-9	17
868	-40	-9	17
868	-36	-15	54
868	-36	-15	54
868	-50	-7	50
868	-50	-7	50
868	-50	-7	50
868	-28	-2	31
868	-28	-2	31
868	-51	-10	39
868	-51	-10	39
868	-51	-10	39
868	-38	15	-2
868	-38	15	-2
868	-38	15	-2
868	-46	-17	10
868	-46	-17	10
868	42	-3	17
868	42	-3	17
868	46	-13	56
868	46	-13	56
868	46	-13	56
868	38	-12	34
868	38	-12	34
868	40	-13	47
868	40	-13	47
868	28	15	-4
868	28	15	-4
868	36	15	-6
868	36	15	-6
868	36	15	-6
868	42	16	-1
868	42	16	-1
868	8	7	59
868	8	7	59
868	8	7	59
868	34	25	4
868	34	25	4
868	55	16	10
868	55	16	10
868	55	16	10
868	50	11	23
868	50	11	23
868	48	11	23
868	48	11	23
868	48	11	23
868	63	-18	19
868	63	-18	19
868	-51	8	-2
868	-51	8	-2
868	-40	-5	-20
868	-40	-5	-20
868	-40	-5	-20
868	-53	-26	14
868	-53	-26	14
868	44	-59	-9
868	44	-59	-9
868	44	-8	-3
868	44	-8	-3
868	40	-26	-12
868	40	-26	-12
868	-44	-33	44
868	-44	-33	44
868	-26	-37	41
868	-26	-37	41
868	-32	-44	48
868	-32	-44	48
868	36	-35	37
868	36	-35	37
868	36	-35	37
868	36	-28	24
868	36	-28	24
868	-50	-65	-9
868	-50	-65	-9
868	-48	-66	-8
868	-48	-66	-8
868	-48	-66	-8
868	-26	-64	31
868	-26	-64	31
868	-26	-64	31
868	-48	-59	-14
868	-48	-59	-14
868	-38	-28	-15
868	-38	-28	-15
868	-38	-28	-15
868	-40	-24	-17
868	-40	-24	-17
868	-16	-95	10
868	-16	-95	10
868	-18	-91	6
868	-18	-91	6
868	-18	-91	6
868	-16	-93	8
868	-16	-93	8
868	-26	-57	-4
868	-26	-57	-4
868	26	-82	-11
868	26	-82	-11
868	26	-82	-11
868	18	-89	4
868	18	-89	4
868	2	-74	-8
868	2	-74	-8
868	-12	10	38
868	-12	10	38
868	8	8	42
868	8	8	42
868	14	12	38
868	14	12	38
868	4	-7	15
868	4	-7	15
868	-18	-15	8
868	-18	-15	8
868	-18	-15	8
868	24	-7	10
868	24	-7	10
868	30	-41	-6
868	30	-41	-6
868	16	-9	21
868	16	-9	21
868	-22	-28	-9
868	-22	-28	-9
868	-34	-24	-11
